Pubchem ID, InChi, InChiKey, Canonical Smiles, Isomeric Smiles
140003,InChI=1S/C4H8O4/c1-8-4(7)3(6)2-5/h3_5-6H_2H2_1H3,COFCNNXZXGCREM-UHFFFAOYSA-N,COC(=O)C(CO)O,COC(=O)C(CO)O
150929,InChI=1S/C4H8O4/c5-2-3(6)1-4(7)8/h3_5-6H_1-2H2_(H_7_8),DZAIOXUZHHTJKN-UHFFFAOYSA-N,C(C(CO)O)C(=O)O,C(C(CO)O)C(=O)O
151198,InChI=1S/C4H6O3S/c5-3(1-2-8)4(6)7/h8H_1-2H2_(H_6_7),KDIDQKYCHSXXBI-UHFFFAOYSA-N,C(CS)C(=O)C(=O)O,C(CS)C(=O)C(=O)O
151225,InChI=1S/C8H6O6/c9-5-2-3(7(11)12)1-4(6(5)10)8(13)14/h1-2_9-10H_(H_11_12)(H_13_14),FBOCZYIJDQZQFE-UHFFFAOYSA-N,C1=C(C=C(C(=C1C(=O)O)O)O)C(=O)O,C1=C(C=C(C(=C1C(=O)O)O)O)C(=O)O
151938,InChI=1S/C3H5O7P/c4-1-2(3(5)6)10-11(7_8)9/h1-2H_(H_5_6)(H2_7_8_9),KBLQTRXAGCIRPZ-UHFFFAOYSA-N,C(=O)C(C(=O)O)OP(=O)(O)O,C(=O)C(C(=O)O)OP(=O)(O)O
152650,InChI=1S/C5H7NO4/c6-3(5(9)10)1-2-4(7)8/h6H_1-2H2_(H_7_8)(H_9_10),UZWLXPOZNAJCJV-UHFFFAOYSA-N,C(CC(=O)O)C(=N)C(=O)O,C(CC(=O)O)C(=N)C(=O)O
152867,InChI=1S/C6H10O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h1-5_8-11H_(H_12_13),IAJILQKETJEXLJ-UHFFFAOYSA-N,C(=O)C(C(C(C(C(=O)O)O)O)O)O,C(=O)C(C(C(C(C(=O)O)O)O)O)O
160645,InChI=1S/C3H6O3S/c4-2(1-7)3(5)6/h2_4_7H_1H2_(H_5_6),OLQOVQTWRIJPRE-UHFFFAOYSA-N,C(C(C(=O)O)O)S,C(C(C(=O)O)O)S
167650,InChI=1S/C19H37O7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(21)25-16-18(20)17-26-27(22_23)24/h2-17H2_1H3_(H2_22_23_24),MLWXSIMRTQAWHY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O,CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O
168934,InChI=1S/CH3O5P/c2-1-6-7(3_4)5/h1H_(H2_3_4_5),TVISEJUYYBUVNV-UHFFFAOYSA-N,C(=O)OP(=O)(O)O,C(=O)OP(=O)(O)O
177510,InChI=1S/C19H37NO4/c1-5-6-7-8-9-10-11-12-13-14-19(23)24-17(15-18(21)22)16-20(2_3)4/h17H_5-16H2_1-4H3/p+1,FUJLYHJROOYKRA-UHFFFAOYSA-O,CCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,CCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C
178239,InChI=1S/C4H6O4/c5-2-1-3(6)4(7)8/h2-3_6H_1H2_(H_7_8),XJFSDAQUZXSRMY-UHFFFAOYSA-N,C(C=O)C(C(=O)O)O,C(C=O)C(C(=O)O)O
182661,InChI=1S/C5H7N5O2/c6-3-2(8-1-11)4(12)10-5(7)9-3/h1H_(H_8_11)(H5_6_7_9_10_12),RUHWEHKVKUSJAF-UHFFFAOYSA-N,C(=O)NC1=C(NC(=NC1=O)N)N,C(=O)NC1=C(NC(=NC1=O)N)N
188958,InChI=1S/C4H6O4/c1-2(5)3(6)4(7)8/h2_5H_1H3_(H_7_8),QWZIITCYKKSZGN-UHFFFAOYSA-N,CC(C(=O)C(=O)O)O,CC(C(=O)C(=O)O)O
188982,InChI=1S/C3H7NO/c1-3(4)2-5/h2-3H_4H2_1H3,QPMCUNAXNMSGTK-UHFFFAOYSA-N,CC(C=O)N,CC(C=O)N
192802,InChI=1S/C3H8N2O/c4-2-1-3(5)6/h1-2_4H2_(H2_5_6),RSDOASZYYCOXIB-UHFFFAOYSA-N,C(CN)C(=O)N,C(CN)C(=O)N
193314,InChI=1S/C4H9NO3/c5-3(2-6)1-4(7)8/h3_6H_1-2_5H2_(H_7_8),BUZICZZQJDLXJN-UHFFFAOYSA-N,C(C(CO)N)C(=O)O,C(C(CO)N)C(=O)O
193787,InChI=1S/C3H5O6P/c4-1-3(5)2-9-10(6_7)8/h1H_2H2_(H2_6_7_8),NZAAQWRNVFEKME-UHFFFAOYSA-N,C(C(=O)C=O)OP(=O)(O)O,C(C(=O)C=O)OP(=O)(O)O
193887,InChI=1S/C10H13NO5/c11-7(8(13)14)5-10(9(15)16)3-1-6(12)2-4-10/h1-4_6-7_12H_5_11H2_(H_13_14)(H_15_16),MIEILDYWGANZNH-UHFFFAOYSA-N,C1=CC(C=CC1O)(CC(C(=O)O)N)C(=O)O,C1=CC(C=CC1O)(CC(C(=O)O)N)C(=O)O
195870,InChI=1S/CH3O6P/c2-1(3)7-8(4_5)6/h(H_2_3)(H2_4_5_6),LQQCGEGRINLHDP-UHFFFAOYSA-N,C(=O)(O)OP(=O)(O)O,C(=O)(O)OP(=O)(O)O
204298,InChI=1S/C9H13NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-2_5_8H_3-4_6_10H2_(H_11_12),FSZMHEMPLAVBQZ-UHFFFAOYSA-N,C1C=CCC(=C1)CC(C(=O)O)N,C1C=CCC(=C1)CC(C(=O)O)N
222076,InChI=1S/C10H14N6O4/c11-7-4-8(15-10(12)14-7)16(2-13-4)9-6(19)5(18)3(1-17)20-9/h2-3_5-6_9_17-19H_1H2_(H4_11_12_14_15),ZDTFMPXQUSBYRL-UHFFFAOYSA-N,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(N=C2N)N,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(N=C2N)N
227807,InChI=1S/C7H12O4/c1-4(2)5(7(10)11)3-6(8)9/h4-5H_3H2_1-2H3_(H_8_9)(H_10_11),RKAFKUROUOLPOL-UHFFFAOYSA-N,CC(C)C(CC(=O)O)C(=O)O,CC(C)C(CC(=O)O)C(=O)O
230388,InChI=1S/C6H13NO5/c7-6-5(11)4(10)3(9)2(1-8)12-6/h2-6_8-11H_1_7H2,WCWOEQFAYSXBRK-UHFFFAOYSA-N,C(C1C(C(C(C(O1)N)O)O)O)O,C(C1C(C(C(C(O1)N)O)O)O)O
245936,InChI=1S/C5H10N2O4/c6-2(4(8)9)1-3(7)5(10)11/h2-3H_1_6-7H2_(H_8_9)(H_10_11),LOPLXECQBMXEBQ-UHFFFAOYSA-N,C(C(C(=O)O)N)C(C(=O)O)N,C(C(C(=O)O)N)C(C(=O)O)N
248487,InChI=1S/C9H15NO5S/c1-16-5-4-6(9(14)15)10-7(11)2-3-8(12)13/h6H_2-5H2_1H3_(H_10_11)(H_12_13)(H_14_15),CZFFMUMOBDIXJU-UHFFFAOYSA-N,CSCCC(C(=O)O)NC(=O)CCC(=O)O,CSCCC(C(=O)O)NC(=O)CCC(=O)O
253740,InChI=1S/C7H9N3O4/c8-4(6(12)13)1-3-2-9-7(14)10-5(3)11/h2_4H_1_8H2_(H_12_13)(H2_9_10_11_14),MADBMKNEPDPYIO-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)CC(C(=O)O)N,C1=C(C(=O)NC(=O)N1)CC(C(=O)O)N
256105,InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-6(17)7(4(1-16)21-10)22-23(18_19)20/h2-4_6-7_10_16-17H_1H2_(H2_11_12_13)(H2_18_19_20),LNQVTSROQXJCDD-UHFFFAOYSA-N,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)OP(=O)(O)O)O,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)OP(=O)(O)O)O
256106,InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(22-23(18_19)20)6(17)4(1-16)21-10/h2-4_6-7_10_16-17H_1H2_(H2_11_12_13)(H2_18_19_20),QDFHPFSBQFLLSW-UHFFFAOYSA-N,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)OP(=O)(O)O,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)OP(=O)(O)O
256622,InChI=1S/C9H14N3O8P/c10-5-1-2-12(9(15)11-5)8-6(14)7(4(3-13)19-8)20-21(16_17)18/h1-2_4_6-8_13-14H_3H2_(H2_10_11_15)(H2_16_17_18),UOOOPKANIPLQPU-UHFFFAOYSA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)O)O,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)O)O
256623,InChI=1S/C9H14N3O8P/c10-5-1-2-12(9(15)11-5)8-7(20-21(16_17)18)6(14)4(3-13)19-8/h1-2_4_6-8_13-14H_3H2_(H2_10_11_15)(H2_16_17_18),YQUAKORMLHPSLZ-UHFFFAOYSA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)OP(=O)(O)O,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)OP(=O)(O)O
258810,InChI=1S/C7H6N2O3/c8-6(10)5-4(7(11)12)2-1-3-9-5/h1-3H_(H2_8_10)(H_11_12),DIABIDLZBNRSPR-UHFFFAOYSA-N,C1=CC(=C(N=C1)C(=O)N)C(=O)O,C1=CC(=C(N=C1)C(=O)N)C(=O)O
259185,InChI=1S/C7H14N2O3S/c1-13-3-2-5(8)7(12)9-4-6(10)11/h5H_2-4_8H2_1H3_(H_9_12)(H_10_11),QXOHLNCNYLGICT-UHFFFAOYSA-N,CSCCC(C(=O)NCC(=O)O)N,CSCCC(C(=O)NCC(=O)O)N
259320,InChI=1S/C8H17N3O3/c9-4-2-1-3-6(10)8(14)11-5-7(12)13/h6H_1-5_9-10H2_(H_11_14)(H_12_13),HGNRJCINZYHNOU-UHFFFAOYSA-N,C(CCN)CC(C(=O)NCC(=O)O)N,C(CCN)CC(C(=O)NCC(=O)O)N
259323,InChI=1S/C11H14N2O4/c12-9(11(17)13-6-10(15)16)5-7-1-3-8(14)4-2-7/h1-4_9_14H_5-6_12H2_(H_13_17)(H_15_16),HPYDSVWYXXKHRD-UHFFFAOYSA-N,C1=CC(=CC=C1CC(C(=O)NCC(=O)O)N)O,C1=CC(=CC=C1CC(C(=O)NCC(=O)O)N)O
259612,InChI=1S/C7H13N3O4/c1-3(8)6(12)10-4(7(13)14)2-5(9)11/h3-4H_2_8H2_1H3_(H2_9_11)(H_10_12)(H_13_14),CCUAQNUWXLYFRA-UHFFFAOYSA-N,CC(C(=O)NC(CC(=O)N)C(=O)O)N,CC(C(=O)NC(CC(=O)N)C(=O)O)N
259811,InChI=1S/C10H13N5O6/c11-9-13-6-3(7(19)14-9)12-10(20)15(6)8-5(18)4(17)2(1-16)21-8/h2_4-5_8_16-18H_1H2_(H_12_20)(H3_11_13_14_19),FPGSEBKFEJEOSA-UHFFFAOYSA-N,C(C1C(C(C(O1)N2C3=C(C(=O)N=C(N3)N)NC2=O)O)O)O,C(C1C(C(C(O1)N2C3=C(C(=O)N=C(N3)N)NC2=O)O)O)O
263087,InChI=1S/C4H9NOS/c1-7-3-2-4(5)6/h2-3H2_1H3_(H2_5_6),UJCYEHJOKQZZHG-UHFFFAOYSA-N,CSCCC(=O)N,CSCCC(=O)N
263471,InChI=1S/C13H15N3O3/c14-10(13(19)16-7-12(17)18)5-8-6-15-11-4-2-1-3-9(8)11/h1-4_6_10_15H_5_7_14H2_(H_16_19)(H_17_18),UYKREHOKELZSPB-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NCC(=O)O)N,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NCC(=O)O)N
263474,InChI=1S/C14H17N3O3/c1-8(15)13(18)17-12(14(19)20)6-9-7-16-11-5-3-2-4-10(9)11/h2-5_7-8_12_16H_6_15H2_1H3_(H_17_18)(H_19_20),WUGMRIBZSVSJNP-UHFFFAOYSA-N,CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)N,CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)N
263475,InChI=1S/C14H17N3O3/c1-8(14(19)20)17-13(18)11(15)6-9-7-16-12-5-3-2-4-10(9)12/h2-5_7-8_11_16H_6_15H2_1H3_(H_17_18)(H_19_20),OHGNSVACHBZKSS-UHFFFAOYSA-N,CC(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)N,CC(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)N
265273,InChI=1S/C10H11NO4/c11-8(10(14)15)5-6-1-3-7(4-2-6)9(12)13/h1-4_8H_5_11H2_(H_12_13)(H_14_15),YXDGRBPZVQPESQ-UHFFFAOYSA-N,C1=CC(=CC=C1CC(C(=O)O)N)C(=O)O,C1=CC(=CC=C1CC(C(=O)O)N)C(=O)O
265274,InChI=1S/C10H11NO4/c11-8(10(14)15)5-6-2-1-3-7(4-6)9(12)13/h1-4_8H_5_11H2_(H_12_13)(H_14_15),JANONUPBHGWOBP-UHFFFAOYSA-N,C1=CC(=CC(=C1)CC(C(=O)O)N)C(=O)O,C1=CC(=CC(=C1)CC(C(=O)O)N)C(=O)O
265740,InChI=1S/C9H10O4/c10-7(8(11)9(12)13)6-4-2-1-3-5-6/h1-5_7-8_10-11H_(H_12_13),BNOUUNAFHCJIJD-UHFFFAOYSA-N,C1=CC=C(C=C1)C(C(C(=O)O)O)O,C1=CC=C(C=C1)C(C(C(=O)O)O)O
